user_id,age,gender,signup_date,last_active_date,country,subscription_type,average_watch_hours,mobile_app_usage_pct,complaints_raised,received_promotions,referred_by_friend,is_churned,monthly_fee
1864,29,Other,19-11-24,13-07-25,UK,Basic,40.9,23.2,2,Yes,No,0,5.99
1865,18,Female,15-10-24,13-07-25,USA,Basic,31.3,94.3,5,Yes,No,0,5.99
1866,61,Female,30-12-23,13-07-25,India,Basic,37.2,4.3,1,Yes,No,0,5.99
1867,22,Male,04-05-24,13-07-25,France,Standard,79.3,44.6,2,Yes,Yes,0,9.99
1868,47,Male,14-11-24,13-07-25,UK,Basic,77.7,7,4,No,Yes,0,5.99
1869,47,Female,09-12-23,13-07-25,Germany,Basic,75.4,72.9,2,Yes,No,0,5.99
1870,34,Female,11-01-24,13-07-25,Germany,Premium,62.8,60.8,0,Yes,No,1,14.99
1871,65,Male,09-07-25,13-07-25,France,Basic,28.7,70.7,2,Yes,No,0,5.99
1872,64,Female,17-06-24,13-07-25,Canada,Premium,33.3,37.4,1,No,No,0,13.99
1873,40,Other,07-09-23,13-07-25,India,Premium,44.2,36.9,0,No,No,0,13.99
1874,32,Other,02-11-23,13-07-25,USA,Standard,66.5,4.5,3,Yes,No,0,9.99
1875,54,Other,08-08-23,13-07-25,Canada,Basic,6,35,4,Yes,Yes,0,5.99
1876,38,Female,07-07-23,13-07-25,France,Basic,34.2,92.9,4,No,No,0,
1877,31,Female,17-01-23,13-07-25,Canada,Premium,7.1,37.9,2,Yes,No,1,14.99
1878,19,Male,09-05-23,13-07-25,USA,Standard,41.4,83.1,5,Yes,No,0,9.99
1879,28,Female,16-11-23,13-07-25,USA,Basic,72,84.2,0,No,Yes,0,5.99
1880,68,Female,15-01-23,13-07-25,Germany,Standard,62.7,37.3,3,No,Yes,0,9.99
1881,56,Male,23-10-24,13-07-25,Canada,Premium,18.6,63.2,0,Yes,No,0,13.99
1882,55,Female,20-06-25,13-07-25,UK,Basic,78.1,9.5,4,Yes,Yes,0,6.99
1883,51,Male,27-04-23,13-07-25,UK,Standard,53.6,10.4,0,Yes,No,1,9.99
1884,55,Female,07-05-23,13-07-25,Canada,Basic,1.3,4.9,3,No,Yes,0,5.99
1885,67,Female,15-06-23,13-07-25,USA,Basic,20.8,58.1,5,No,Yes,1,5.99
1886,51,Female,04-08-24,13-07-25,India,Standard,21.2,42.6,2,No,Yes,0,9.99
,35,Female,16-09-23,13-07-25,USA,Basic,6,54.8,1,No,Yes,0,6.99
1888,47,Other,14-01-25,13-07-25,USA,Premium,76.8,52.1,0,Yes,No,0,13.99
1889,32,Other,05-10-24,13-07-25,India,Basic,38.5,35,1,Yes,Yes,0,5.99
1890,44,Female,26-01-25,13-07-25,France,Basic,71.7,67.7,4,No,Yes,0,5.99
1891,68,Other,26-09-23,13-07-25,USA,Standard,26.1,75.9,2,Yes,No,0,10.99
1892,51,Male,17-12-22,13-07-25,India,Standard,10.5,1.5,2,No,No,1,10.99
1893,69,Other,11-05-23,13-07-25,Canada,Standard,38.2,20.7,0,No,Yes,0,9.99
1894,55,Male,17-10-23,13-07-25,India,Basic,9.6,71.3,5,Yes,No,0,5.99
1895,50,Male,02-07-23,13-07-25,UK,Standard,39.1,38.7,2,No,No,1,9.99
1896,41,Male,25-01-24,13-07-25,India,Basic,73.7,66.2,0,No,Yes,1,5.99
1897,32,Other,18-04-23,13-07-25,USA,Premium,41.9,34.7,0,No,Yes,0,13.99
1898,47,Female,26-10-23,13-07-25,France,Premium,49.5,39.1,1,Yes,Yes,0,13.99
1899,59,Female,04-08-22,13-07-25,Canada,Basic,13,15.9,2,No,Yes,1,5.99
1900,68,Other,20-10-24,13-07-25,India,Basic,4,25.8,0,No,Yes,0,5.99
1901,34,Male,26-01-23,13-07-25,USA,Premium,9.3,60.5,1,Yes,Yes,0,
1902,22,Other,13-09-23,13-07-25,France,Premium,48.1,43.3,3,No,Yes,0,13.99
1903,46,Female,22-09-22,13-07-25,India,Basic,8.1,77.4,1,No,Yes,0,5.99
1904,21,Other,06-10-22,13-07-25,Canada,Premium,30.4,85.3,1,No,Yes,0,13.99
1905,27,Other,19-11-24,13-07-25,Canada,Premium,44.2,54.2,0,No,Yes,0,13.99
1906,34,Female,10-10-23,13-07-25,UK,Basic,31.4,75.8,4,No,No,0,5.99
1907,27,Female,01-07-25,13-07-25,Canada,Standard,13.5,30.7,4,Yes,Yes,0,
1908,34,Male,26-01-23,13-07-25,France,Standard,22.3,41.5,5,Yes,Yes,0,9.99
1909,37,Male,30-03-25,13-07-25,USA,Premium,74.3,71.3,4,No,Yes,1,
1910,41,Female,14-08-24,13-07-25,Canada,Basic,54.2,38.6,1,Yes,No,1,5.99
1911,22,Male,20-12-22,13-07-25,Canada,Premium,39.9,58.9,5,Yes,No,0,13.99
1912,51,Female,02-08-22,13-07-25,USA,Premium,1.5,18.5,0,Yes,No,0,13.99
1913,23,Other,21-12-24,13-07-25,USA,Basic,79.4,60,2,No,Yes,0,5.99
1914,19,Male,28-09-23,13-07-25,France,Standard,53.9,86.2,1,Yes,No,0,9.99
1915,30,Female,12-07-24,13-07-25,Canada,Premium,25.7,86.9,1,Yes,No,0,14.99
1916,60,Other,26-07-24,13-07-25,France,Premium,70.4,72.4,5,Yes,No,0,14.99
1917,60,Other,28-05-24,13-07-25,Canada,Standard,21,74.6,0,Yes,No,1,10.99
1918,65,Female,25-12-23,13-07-25,India,Basic,43.7,55.8,3,No,No,0,6.99
1919,28,Female,26-04-23,13-07-25,Canada,Basic,51.1,58.5,1,Yes,Yes,0,6.99
1920,68,Other,01-10-22,13-07-25,UK,Basic,18.1,13.4,3,Yes,Yes,0,5.99
1921,64,Other,10-08-23,13-07-25,UK,Basic,78.3,44.4,3,No,No,0,5.99
1922,40,Female,25-07-24,13-07-25,UK,Basic,60,45.1,4,No,Yes,1,5.99
1923,33,Female,07-01-23,13-07-25,UK,Premium,44.8,95.8,0,Yes,No,0,13.99
1924,48,Other,23-10-22,13-07-25,France,Premium,14.9,43.1,3,No,No,0,14.99
1925,28,Other,27-03-24,13-07-25,Canada,Standard,4.8,54.9,0,No,No,1,9.99
1926,33,Female,15-08-24,13-07-25,India,Standard,25.9,53.3,4,No,Yes,0,9.99
1927,25,Female,06-11-22,13-07-25,France,Standard,60.4,63.7,0,Yes,No,1,
1928,21,Other,26-12-24,13-07-25,USA,Standard,21.9,74.8,1,Yes,No,0,9.99
1929,57,Female,17-03-25,13-07-25,Canada,Basic,43.4,22.5,3,No,Yes,0,5.99
1930,21,Female,14-06-25,13-07-25,Germany,Basic,58.4,52.9,0,Yes,No,0,6.99
1931,42,Female,05-10-22,13-07-25,Canada,Standard,9.1,82.6,2,Yes,Yes,0,
1932,20,Female,06-03-23,13-07-25,France,Premium,55,46.3,0,Yes,No,0,13.99
1933,49,Male,02-03-23,13-07-25,UK,Basic,7.8,27.8,3,Yes,Yes,0,6.99
1934,20,Male,04-12-24,13-07-25,Germany,Basic,77.2,65.5,4,Yes,No,0,
1935,44,Other,28-10-23,13-07-25,France,Premium,39.3,82.4,4,Yes,Yes,0,
1936,46,Male,23-11-22,13-07-25,Canada,Premium,12.5,6.3,3,Yes,No,0,
1937,49,Female,03-08-23,13-07-25,India,Premium,27.7,77.7,1,Yes,Yes,0,13.99
1938,67,Male,14-01-23,13-07-25,France,Premium,33.4,82.2,1,Yes,Yes,0,13.99
1939,68,Other,26-11-24,13-07-25,India,Premium,60.8,46.2,4,Yes,No,0,13.99
1940,36,Other,20-04-24,13-07-25,Germany,Standard,59.6,98.3,4,No,Yes,0,9.99
1941,38,Other,09-02-25,13-07-25,USA,Premium,49.1,78.7,3,Yes,Yes,1,13.99
1942,22,Male,25-01-25,13-07-25,France,Basic,8.9,77.4,1,No,No,0,5.99
1943,35,Male,28-02-25,13-07-25,Germany,Premium,12.5,74.8,4,Yes,No,0,13.99
1944,45,Male,29-06-23,13-07-25,India,Standard,8,15.1,1,No,Yes,0,9.99
1945,59,Other,02-10-24,13-07-25,Germany,Basic,46.4,21.7,4,Yes,Yes,0,5.99
1946,39,Female,24-02-24,13-07-25,UK,Premium,70.2,46.4,0,Yes,Yes,0,14.99
1947,38,Female,12-06-24,13-07-25,France,Premium,35,26.4,2,No,Yes,1,13.99
1948,23,Other,31-05-24,13-07-25,UK,Premium,13.3,41.5,5,No,No,1,13.99
1949,18,Other,18-10-23,13-07-25,USA,Basic,44.9,88.8,0,No,No,0,5.99
1950,22,Other,13-01-25,13-07-25,Germany,Premium,65,82.4,5,Yes,Yes,0,13.99
1951,58,Other,10-05-24,13-07-25,Germany,Standard,59.5,63,4,Yes,No,0,
1952,29,Female,31-10-23,13-07-25,Germany,Standard,70.6,85.8,2,No,Yes,0,9.99
1953,43,Male,13-12-24,13-07-25,Germany,Premium,22.6,78.4,2,Yes,Yes,0,13.99
1954,63,Male,04-03-25,13-07-25,USA,Basic,15.9,42.9,4,Yes,Yes,0,5.99
1955,51,Female,15-10-22,13-07-25,India,Basic,70.4,20.1,4,No,No,0,5.99
1956,66,Male,15-02-25,13-07-25,Canada,Standard,52.8,51.4,1,Yes,No,1,9.99
1957,31,Female,15-12-22,13-07-25,USA,Standard,25.2,73.6,4,No,Yes,0,9.99
1958,43,Male,01-06-23,13-07-25,India,Basic,59.5,43.6,3,No,No,0,5.99
1959,62,Female,11-03-25,13-07-25,France,Basic,65.3,66.7,4,Yes,No,1,6.99
1960,44,Male,06-06-23,13-07-25,India,Standard,49.4,9.4,3,Yes,Yes,0,9.99
1961,26,Other,29-08-23,13-07-25,France,Premium,55.2,74.8,4,No,No,1,13.99
1962,43,Other,04-05-25,13-07-25,India,Premium,30.3,81.3,1,No,No,0,13.99
1963,64,Male,17-11-22,13-07-25,Germany,Basic,43.3,70.7,3,Yes,No,0,5.99
1964,39,Female,14-03-23,13-07-25,USA,Premium,42.2,96.7,0,Yes,No,1,13.99
1965,64,Male,21-07-23,13-07-25,India,Basic,67.9,82.7,3,Yes,Yes,0,5.99
1966,47,Male,10-04-23,13-07-25,Canada,Standard,67.3,90.3,1,Yes,Yes,0,10.99
1967,60,Other,17-11-24,13-07-25,Canada,Standard,66.7,93.4,5,No,Yes,0,9.99
1968,65,Female,07-11-22,13-07-25,UK,Basic,1.4,80.1,3,Yes,No,0,6.99
1969,34,Other,14-03-23,13-07-25,India,Standard,60.1,67.4,4,Yes,No,0,9.99
1970,43,Male,18-07-22,13-07-25,USA,Premium,60.8,0.6,4,Yes,Yes,1,
1971,53,Other,08-04-24,13-07-25,Germany,Standard,54.4,46.6,5,No,No,1,9.99
1972,18,Female,12-06-24,13-07-25,UK,Standard,60.6,57.1,1,Yes,No,1,10.99
1973,25,Male,18-06-25,13-07-25,India,Premium,67.4,30.4,2,Yes,No,0,13.99
1974,66,Male,21-01-25,13-07-25,Germany,Premium,37.9,31.8,4,Yes,No,0,14.99
1975,52,Other,12-07-24,13-07-25,USA,Basic,40.4,96.1,0,No,Yes,0,6.99
1976,69,Female,09-10-23,13-07-25,USA,Standard,10.4,89.2,1,Yes,Yes,1,9.99
1977,32,Female,02-09-22,13-07-25,UK,Basic,31.1,84.9,3,Yes,No,0,5.99
1978,64,Female,08-07-23,13-07-25,UK,Basic,51.6,40.6,3,No,No,0,6.99
1979,39,Female,04-10-23,13-07-25,India,Premium,62.5,1.4,0,No,Yes,0,13.99
1980,31,Female,26-09-23,13-07-25,Germany,Basic,17.8,8,4,No,No,0,5.99
1981,43,Male,10-07-25,13-07-25,Canada,Basic,11.5,31.2,1,Yes,No,0,6.99
1982,45,Male,18-06-24,13-07-25,Germany,Standard,53.2,1.6,0,No,Yes,1,9.99
1983,40,Female,01-11-22,13-07-25,USA,Basic,0.6,1.7,4,Yes,Yes,1,5.99
1984,31,Female,15-06-25,13-07-25,USA,Basic,14.7,91.7,1,No,Yes,0,5.99
1985,41,Male,11-07-23,13-07-25,India,Basic,2.8,70.6,3,No,No,0,6.99
1986,19,Male,28-08-23,13-07-25,Canada,Standard,13.8,30.9,1,No,Yes,1,9.99
1987,62,Female,10-03-25,13-07-25,France,Premium,14.9,13.3,5,Yes,No,0,13.99
1988,43,Female,15-01-25,13-07-25,India,Standard,31.3,51.2,2,No,No,0,9.99
1989,31,Male,06-05-25,13-07-25,USA,Premium,32.5,0.5,1,Yes,Yes,0,14.99
1990,68,Other,17-05-23,13-07-25,USA,Premium,70,93.8,2,No,No,0,13.99
1991,24,Other,04-05-24,13-07-25,Germany,Premium,41.1,41.5,1,No,No,0,13.99
1992,20,Other,08-01-23,13-07-25,Canada,Standard,58,40.2,2,Yes,Yes,0,9.99
1993,64,Male,05-11-24,13-07-25,Germany,Standard,8.8,39.1,5,Yes,No,0,10.99
1994,40,Male,28-06-23,13-07-25,Germany,Premium,18.4,6.9,3,No,Yes,0,
1995,63,Male,15-04-25,13-07-25,India,Standard,56.4,63.8,4,No,Yes,1,9.99
1996,60,Other,02-03-23,13-07-25,Germany,Basic,4.7,73.3,2,No,Yes,1,5.99
1997,64,Female,30-08-23,13-07-25,UK,Premium,39.2,67.6,5,Yes,Yes,1,14.99
1998,62,Male,19-02-23,13-07-25,UK,Premium,48.1,13.8,2,Yes,Yes,0,13.99
1999,35,Male,01-11-22,13-07-25,Germany,Premium,48.4,57.9,3,Yes,Yes,0,13.99
2000,55,Male,14-10-22,13-07-25,Canada,Premium,2.3,56.9,2,Yes,No,0,14.99
2001,52,Other,28-03-23,13-07-25,Germany,Basic,26.1,86.8,5,Yes,No,1,
2002,68,Female,03-11-23,13-07-25,USA,Standard,51.1,37.9,5,No,Yes,0,9.99
2003,32,Other,23-01-25,13-07-25,USA,Basic,12.3,37.1,0,Yes,No,0,5.99
2004,42,Other,14-12-24,13-07-25,Canada,Standard,55.8,61.9,3,No,No,0,9.99
2005,54,Other,05-10-23,13-07-25,India,Basic,59.8,63.3,0,No,No,0,5.99
2006,45,Male,26-05-24,13-07-25,UK,Premium,78.6,46.9,3,No,Yes,0,14.99
2007,27,Other,23-01-23,13-07-25,UK,Basic,17.2,44.3,2,Yes,Yes,1,6.99
2008,56,Female,11-07-24,13-07-25,India,Basic,66.1,49.4,5,Yes,No,1,6.99
2009,34,Female,17-06-25,13-07-25,Germany,Premium,41.9,86.1,0,No,Yes,0,13.99
2010,56,Female,29-10-23,13-07-25,Canada,Standard,30.2,46.1,2,No,No,1,9.99
2011,39,Female,04-07-25,13-07-25,France,Standard,10.2,94,5,No,Yes,0,9.99
2012,43,Other,30-03-24,13-07-25,France,Premium,59,50.4,3,No,No,0,13.99
2013,61,Female,09-09-23,13-07-25,Germany,Premium,19.3,94.9,5,No,Yes,0,14.99
2014,42,Female,29-08-24,13-07-25,India,Premium,30,83.3,2,No,Yes,0,13.99
2015,34,Other,29-10-24,13-07-25,Canada,Premium,5.5,36.2,0,No,No,0,13.99
2016,30,Other,19-08-24,13-07-25,UK,Premium,64.2,86.4,0,Yes,Yes,1,13.99
2017,37,Male,24-05-24,13-07-25,UK,Basic,61.4,11,5,No,Yes,0,
2018,42,Other,15-11-22,13-07-25,Germany,Standard,58.8,92.5,2,No,Yes,0,10.99
2019,21,Other,28-01-25,13-07-25,USA,Premium,24.3,63.2,1,Yes,Yes,0,14.99
2020,27,Male,13-09-22,13-07-25,India,Standard,14.3,5.4,3,No,Yes,1,9.99
2021,20,Male,15-05-24,13-07-25,France,Premium,51.2,64.4,3,No,No,0,13.99
2022,58,Other,26-11-23,13-07-25,India,Basic,39.9,97.4,2,No,Yes,0,5.99
2023,62,Male,05-02-25,13-07-25,Germany,Basic,14.7,7,1,No,No,0,5.99
2024,35,Female,06-08-23,13-07-25,India,Basic,55,55.5,0,No,Yes,0,5.99
2025,64,Other,23-08-22,13-07-25,UK,Basic,79.3,74.8,4,No,Yes,0,5.99
2026,53,Male,02-12-22,13-07-25,Germany,Standard,59.9,81,4,Yes,Yes,0,9.99
2027,64,Male,04-07-23,13-07-25,UK,Basic,59.3,41.4,2,Yes,Yes,0,5.99
2028,39,Male,26-05-25,13-07-25,Canada,Standard,76,20.4,1,Yes,Yes,0,9.99
2029,51,Male,23-12-24,13-07-25,Canada,Premium,16.6,4.2,1,No,Yes,1,13.99
2030,64,Other,11-01-25,13-07-25,USA,Premium,45.5,58,3,Yes,No,0,13.99
2031,25,Male,15-08-22,13-07-25,India,Basic,78.4,45.3,0,Yes,Yes,0,5.99
2032,57,Male,23-05-25,13-07-25,Canada,Standard,13.6,94.9,5,Yes,No,1,9.99
2033,66,Male,05-09-23,13-07-25,India,Premium,56.2,6.1,1,No,Yes,0,13.99
2034,61,Female,25-12-24,13-07-25,UK,Premium,47.1,68.5,5,No,Yes,1,14.99
2035,36,Female,14-09-22,13-07-25,Germany,Premium,47.1,2.5,4,Yes,Yes,0,14.99
2036,59,Other,12-04-23,13-07-25,Canada,Premium,56,17.1,5,Yes,Yes,0,13.99
2037,58,Other,13-07-24,13-07-25,Germany,Basic,74.4,45.4,0,No,No,0,5.99
2038,54,Female,27-09-24,13-07-25,Canada,Basic,62.7,45.5,0,Yes,Yes,1,5.99
2039,23,Female,21-04-25,13-07-25,India,Basic,5,68.6,5,Yes,Yes,0,6.99
2040,69,Male,30-05-24,13-07-25,Canada,Premium,68.3,91,2,Yes,Yes,0,14.99
2041,43,Male,19-09-23,13-07-25,France,Basic,18.4,63.9,1,No,No,1,5.99
2042,51,Female,21-04-23,13-07-25,Canada,Premium,30.5,95.4,2,No,No,0,13.99
2043,62,Other,08-01-25,13-07-25,UK,Basic,37.2,88.2,5,Yes,No,0,5.99
2044,23,Female,21-05-24,13-07-25,USA,Basic,38.7,58.4,1,Yes,No,0,5.99
2045,54,Other,26-03-25,13-07-25,UK,Standard,35.1,83.4,3,No,Yes,0,9.99
2046,50,Female,15-08-24,13-07-25,Germany,Standard,75,64.3,2,Yes,Yes,0,9.99
2047,39,Male,02-12-22,13-07-25,India,Premium,56.6,7.9,2,No,No,0,13.99
2048,38,Other,13-07-24,13-07-25,India,Premium,50.7,74.1,5,Yes,Yes,0,13.99
2049,23,Male,05-01-24,13-07-25,Canada,Premium,4.5,9.5,4,Yes,Yes,0,
2050,23,Female,08-04-24,13-07-25,India,Standard,72.4,59.4,5,No,Yes,1,10.99
2051,65,Other,13-12-23,13-07-25,USA,Basic,72.8,70.3,2,No,No,1,5.99
2052,21,Other,24-11-23,13-07-25,USA,Standard,62.5,6.7,1,No,Yes,0,9.99
2053,47,Other,20-05-25,13-07-25,Canada,Basic,1.1,23.1,4,Yes,Yes,1,5.99
2054,28,Male,23-12-22,13-07-25,Canada,Premium,5.1,91.6,5,Yes,No,0,13.99
2055,47,Female,20-03-23,13-07-25,Germany,Standard,18.4,61.6,5,No,Yes,0,9.99
2056,48,Male,08-12-23,13-07-25,Canada,Premium,10.9,24.6,2,No,No,1,13.99
2057,41,Other,13-04-24,13-07-25,UK,Basic,32.2,69.1,2,Yes,Yes,0,6.99
2058,26,Male,25-06-25,13-07-25,UK,Basic,73.8,59.7,3,Yes,No,0,5.99
2059,20,Other,21-08-24,13-07-25,UK,Standard,38,50.2,5,No,Yes,1,9.99
2060,68,Male,04-10-23,13-07-25,USA,Standard,1.6,97.6,2,Yes,No,0,9.99
2061,48,Female,08-05-25,13-07-25,France,Standard,23,68.3,0,Yes,Yes,1,9.99
2062,57,Male,27-03-24,13-07-25,India,Premium,4,37.5,4,Yes,Yes,0,13.99
2063,54,Male,14-11-24,13-07-25,Germany,Basic,3.4,80,0,Yes,Yes,0,6.99
2064,53,Male,09-09-22,13-07-25,Canada,Standard,22.4,88.5,4,Yes,Yes,0,
2065,41,Male,19-06-24,13-07-25,Germany,Premium,22.4,12.5,5,No,No,0,13.99
2066,48,Female,27-11-22,13-07-25,USA,Premium,63.1,20.1,3,Yes,Yes,1,13.99
2067,23,Other,14-11-23,13-07-25,Canada,Premium,78,21.6,2,Yes,Yes,0,
2068,19,Other,10-08-23,13-07-25,Canada,Basic,30,69.1,2,Yes,No,0,5.99
2069,37,Other,28-11-23,13-07-25,USA,Standard,34.6,60.3,2,Yes,Yes,0,10.99
2070,45,Female,10-01-23,13-07-25,India,Standard,67.7,61.9,5,No,Yes,0,9.99
2071,28,Female,01-04-24,13-07-25,Canada,Premium,21.8,94.1,4,No,Yes,0,13.99
2072,21,Male,20-09-24,13-07-25,India,Standard,12.9,77.6,2,No,Yes,1,9.99
2073,32,Female,15-07-22,13-07-25,USA,Basic,68.3,12.8,0,No,Yes,0,5.99
2074,23,Other,30-04-25,13-07-25,Germany,Standard,4.2,34.8,2,No,No,0,10.99
2075,66,Female,02-11-24,13-07-25,Canada,Premium,49.8,43.5,5,Yes,No,1,13.99
2076,47,Other,30-06-24,13-07-25,France,Basic,45.2,39.6,3,Yes,No,0,5.99
2077,55,Female,15-04-24,13-07-25,India,Standard,28,66.9,0,Yes,Yes,0,9.99
2078,68,Female,06-10-22,13-07-25,Canada,Basic,25.6,89.2,2,Yes,Yes,1,6.99
2079,19,Other,01-05-23,13-07-25,India,Standard,61.9,30.6,2,No,Yes,0,9.99
2080,32,Other,26-09-24,13-07-25,Canada,Basic,7.4,55.2,1,No,No,0,6.99
2081,28,Female,27-01-24,13-07-25,Canada,Premium,19.3,78.9,4,No,No,0,13.99
2082,25,Female,07-03-25,13-07-25,Canada,Premium,58.7,41.6,0,No,No,1,13.99
2083,43,Male,26-08-24,13-07-25,Germany,Premium,44.1,16.8,1,Yes,Yes,1,13.99
2084,68,Other,11-03-25,13-07-25,France,Basic,10.7,,3,,Yes,1,5.99
2085,62,Male,30-05-24,13-07-25,Canada,Basic,70.6,5.5,4,No,Yes,0,5.99
2086,61,Female,02-10-22,13-07-25,India,Premium,31.8,94.2,0,No,Yes,0,13.99
2087,22,Other,26-05-23,13-07-25,Germany,Premium,66.3,7.5,2,Yes,No,0,13.99
2088,23,Female,01-09-23,13-07-25,UK,Basic,63.1,43.8,0,No,Yes,0,5.99
2089,43,Other,13-11-24,13-07-25,India,Basic,50.1,53,2,Yes,,,5.99
2090,21,Female,02-02-23,13-07-25,India,Basic,39.8,98.5,4,No,No,1,5.99
2091,36,Male,04-10-23,13-07-25,France,Basic,78.4,,2,Yes,No,1,6.99
2092,37,Male,24-05-24,13-07-25,UK,Basic,12,11.4,3,Yes,Yes,0,5.99
2093,50,Male,02-07-25,13-07-25,Germany,Standard,58.1,0.9,5,No,Yes,0,
2094,37,Other,04-08-24,13-07-25,Canada,Standard,15.7,15.6,2,No,Yes,0,9.99
2095,66,Other,18-01-23,13-07-25,India,,,20.7,3,Yes,Yes,0,9.99
2096,29,,27-08-22,,France,Basic,25,63.1,5,No,Yes,1,5.99
2097,64,Male,18-03-25,13-07-25,France,Basic,75.8,22,4,No,No,1,5.99
2098,18,Other,13-02-25,13-07-25,France,Basic,77.4,2.1,4,No,Yes,0,5.99
2099,43,Female,20-07-23,13-07-25,UK,Premium,15,82.7,0,No,No,0,13.99
2100,31,Other,17-03-23,13-07-25,Canada,Premium,2.3,36.6,3,No,Yes,0,13.99
2101,55,Male,08-11-23,13-07-25,Germany,Premium,57.7,35.4,3,Yes,No,0,13.99
2102,54,Male,15-11-24,13-07-25,India,Premium,33.7,30.2,1,No,Yes,0,
2103,28,Female,04-08-22,13-07-25,France,Standard,7.6,97.5,1,No,Yes,0,
2104,53,Other,17-11-24,13-07-25,Canada,Basic,54.9,17,5,No,Yes,0,5.99
2105,30,Other,07-04-24,13-07-25,Canada,Standard,43.8,89.8,5,Yes,Yes,1,9.99
2106,60,Female,05-12-22,13-07-25,USA,Basic,78.5,77.7,1,No,No,0,6.99
2107,20,Female,28-06-23,13-07-25,France,Standard,18.6,7.6,5,Yes,No,0,
2108,50,Male,06-01-23,13-07-25,UK,Premium,32.6,98.7,2,No,Yes,0,13.99
2109,23,Other,29-06-24,13-07-25,Canada,Standard,43.6,27.1,1,Yes,Yes,0,9.99
2110,67,Female,12-01-23,13-07-25,Germany,Standard,63.4,9.9,3,No,Yes,0,
2111,27,Other,15-04-25,13-07-25,USA,Basic,44.1,82.9,2,Yes,Yes,0,6.99
2112,22,Female,10-03-23,13-07-25,Canada,Premium,49.2,70.7,5,Yes,No,0,13.99
2113,40,Male,26-08-24,13-07-25,France,Standard,18.5,61.7,4,No,No,0,9.99
2114,27,Female,10-10-23,13-07-25,France,Basic,67.8,15.6,0,No,Yes,1,
2115,61,Female,11-09-24,13-07-25,Canada,Premium,34.6,47.8,1,No,No,0,14.99
2116,19,Female,11-09-23,13-07-25,Germany,Premium,11.7,78.1,4,Yes,No,1,14.99
2117,30,Female,19-04-24,13-07-25,USA,Basic,53.3,30.4,5,No,No,0,6.99
2118,57,Female,01-08-24,13-07-25,France,Basic,17.7,31.2,3,Yes,No,0,5.99
2119,19,Other,16-07-24,13-07-25,USA,Basic,8.3,0.3,0,No,Yes,0,6.99
2120,37,Male,27-07-23,13-07-25,UK,Premium,69,17.4,4,Yes,Yes,0,13.99
2121,18,Male,22-06-24,13-07-25,Canada,Basic,37.1,87.5,0,No,Yes,1,
2122,54,Female,16-11-24,13-07-25,France,Standard,60.1,44.2,1,No,Yes,0,9.99
2123,26,Female,23-02-23,13-07-25,UK,Basic,23.6,98.4,5,Yes,Yes,1,6.99
2124,34,Other,29-02-24,13-07-25,USA,Standard,63.1,39.6,3,Yes,Yes,1,9.99
2125,26,Female,06-05-23,13-07-25,UK,Standard,9.4,71.5,5,No,No,0,9.99
2126,28,Female,30-01-25,13-07-25,,Standard,,28.2,,No,,0,9.99
2127,32,Other,10-09-24,13-07-25,India,Standard,78.3,36.4,4,No,Yes,0,9.99
2128,41,Female,11-02-23,13-07-25,Germany,Basic,63.6,19.1,1,Yes,Yes,1,6.99
2129,55,Other,30-10-22,13-07-25,USA,Premium,40,34.7,1,No,No,1,14.99
2130,52,Male,16-09-23,13-07-25,Germany,Standard,27.5,54.7,5,Yes,No,0,9.99
2131,,Female,18-04-24,13-07-25,France,Basic,69.8,99.2,4,,No,1,5.99
2132,48,Male,23-12-23,13-07-25,USA,Standard,43.8,66.4,4,No,Yes,0,
2133,66,Female,09-09-24,13-07-25,Germany,Basic,60.8,19.9,0,Yes,No,0,6.99
2134,22,Female,02-09-23,13-07-25,Canada,Standard,60.5,4.5,5,Yes,Yes,0,10.99
2135,61,Female,17-07-22,13-07-25,Canada,Premium,1.9,12.6,5,Yes,Yes,0,14.99
2136,67,Male,26-09-23,13-07-25,Germany,Standard,10.5,56.3,2,No,No,1,10.99
2137,31,Female,20-10-23,13-07-25,France,Premium,52.9,76.5,5,Yes,Yes,0,13.99
2138,28,Other,10-01-25,13-07-25,France,Premium,13.3,94,1,Yes,Yes,0,14.99
2139,26,Male,30-12-24,13-07-25,UK,Basic,20.8,1.6,0,Yes,Yes,0,5.99
2140,51,Other,04-05-25,13-07-25,France,Standard,75.8,52.3,4,Yes,No,0,10.99
2141,29,Other,12-08-24,13-07-25,USA,Standard,45,47.1,5,No,Yes,0,10.99
2142,52,Female,01-03-23,13-07-25,Canada,Premium,60.2,65.6,0,Yes,No,0,13.99
2143,52,Female,06-06-24,13-07-25,USA,Standard,44.9,56,5,Yes,Yes,0,9.99
2144,18,Male,27-10-24,13-07-25,Canada,Basic,44.4,68.7,4,Yes,Yes,0,5.99
2145,57,Male,04-08-24,13-07-25,India,Premium,8,65.8,3,Yes,No,0,13.99
2146,39,Other,01-01-24,13-07-25,France,Premium,27.8,11.7,4,No,No,0,13.99
2147,46,Female,12-12-23,13-07-25,Germany,Basic,23,80,4,Yes,Yes,0,6.99
2148,25,Other,17-11-24,13-07-25,Canada,Basic,31.6,12.3,4,Yes,No,0,5.99
2149,28,Female,04-11-24,13-07-25,Germany,Basic,64,69.9,5,No,Yes,0,5.99
2150,58,Other,19-02-24,13-07-25,India,Standard,30.1,41.6,2,No,Yes,0,
